URI,count,type
http://frederick.cancer.gov/,4,subject
http://gatech.edu/,12,subject
http://gcuf.edu.pk/,5,subject
http://ged.msu.edu/,8,subject
http://genebee.msu.ru/,4,subject
http://genes.uchicago.edu/,1,subject
http://genestream.de/,10,subject
http://genetics.emory.edu/,3,subject
http://genetics.tamu.edu/faculty/,4,subject
http://genetics.umh.es/,13,subject
http://genev.unige.ch/,13,subject
http://genome.fafu.edu.cn/,3,subject
http://genome.fungalgenomics.ca/,4,subject
http://genome.gov/,4,subject
http://genome.med.umich.edu/kidd-lab/,9,subject
http://genome.ucsc.edu/ENCODE/,6,subject
http://genome.wustl.edu/,90,subject
http://genomics.cribi.unipd.it/,3,subject
http://genomics.ircf.missouri.edu/genomes/,4,subject
http://genomics.ucr.edu/,16,subject
http://genomics.wsu.edu/,7,subject
http://genomicsportals.org/,4,subject
http://genoscreen.fr/en/,4,subject
http://genotypic.co.in/,4,subject
http://genxpro.info/,5,subject
http://geogenetics.ku.dk/,27,subject
http://ggkbase.berkeley.edu/,60,subject
http://girg.um.edu.my/,5,subject
http://go.okstate.edu/,17,subject
http://gqinnovationcenter.com/,5,subject
http://gs.flir.com/,1,subject
http://gsaf.cssb.utexas.edu/,4,subject
http://gsc.jcvi.org/,4,subject
http://hallam.microbiology.ubc.ca/,21,subject
http://hapmap.ncbi.nlm.nih.gov/,5,subject
http://harvard.edu/,4,subject
http://hepia.hesge.ch/,8,subject
http://hihg.med.miami.edu/,8,subject
http://home.byu.edu/home/,4,subject
http://homepage.ntu.edu.tw/~linss01/,4,subject
http://homes.gersteinlab.org/people/lh372/ENCODE_454/K562/,3,subject
http://hpcbio.illinois.edu/,10,subject
http://htseq.uoregon.edu/,7,subject
http://hy.fi/,8,subject
http://ib.oregonstate.edu/,5,subject
http://ibb.uab.cat/,5,subject
http://ibb.waw.pl/,5,subject
http://ibest.uidaho.edu/,9,subject
http://icahn.mssm.edu/,17,subject
http://icahn.mssm.edu/departments-and-institutes/,4,subject
http://iclac.org/,13,subject
http://ics.caas.cn/sites/,9,subject
http://icscaas.com.cn/,5,subject
http://ieb.uni-muenster.de/,4,subject
http://ieg.ou.edu/,6,subject
http://ifr.ac.uk/,3,subject
http://igbmc.fr/,8,subject
http://igenbio.com/,3,subject
http://igs.umaryland.edu/,5,subject
http://iicb.res.in/,3,subject
http://iidr.mcmaster.ca/,3,subject
http://illinois.edu/,20,subject
http://ilri.ernet.in/~iinrg/,22,subject
http://imbm.co.za/,4,subject
http://info.fafu.edu.cn/,4,subject
http://instem.res.in/,10,subject
http://instmikrobiobw.de/,3,subject
http://iohm.org/,4,subject
http://ipmb.sinica.edu.tw/,8,subject
http://ipromise.uitm.edu.my/,5,subject
http://ircf.rnet.missouri.edu/,4,subject
http://istituti.unicatt.it/,2,subject
http://it.inf.uni-tuebingen.de/,4,subject
http://ithreeinstitute.uts.edu.au/,4,subject
http://ivdc.chinacdc.cn/,4,subject
http://jcvi.org/,3,subject
http://jgi.doe.gov/,1,subject
http://jipmer.edu.in/,5,subject
http://jki.bund.de/,6,subject
http://juenvmicrobiotech.org/,3,subject
http://jun.ucsd.edu/,10,subject
http://juniata.edu/,9,subject
http://kaust.edu/,5,subject
http://keck.usc.edu/,4,subject
http://ki.se/,4,subject
http://kinglab.berkeley.edu/,3,subject
http://klab.sjtu.edu.cn/GGRS/,4,subject
http://klds.neau.edu.cn/,4,subject
http://klm.dlou.edu.cn/,7,subject
http://knrrb.knrrc.or.kr/,10,subject
http://kopri.re.kr/,22,subject
http://kpfu.ru/,8,subject
http://kwanlab.bio.cuhk.edu.hk/,10,subject
http://labcfg.ibch.ru/,3,subject
http://labisismi.fmrp.usp.br/index.php/en/,7,subject
http://labmed.ucsf.edu/,25,subject
http://labs.eeb.utoronto.ca/cutter/,5,subject
http://labs.eeb.utoronto.ca/wright/Stephen_I._Wright/,3,subject
http://labs.idi.harvard.edu/lieberman/,3,subject
http://lamfu.uniandes.edu.co/,4,subject
http://lbi.iq.usp.br/,16,subject
http://lcme.wsu.edu/,3,subject
http://lfc.njau.edu.cn/,5,subject
http://lgcm.icb.ufmg.br/site/,6,subject
http://lgltpe.ens-lyon.fr/,9,subject
http://life.cqu.edu.cn/chinese/,4,subject
http://life.fudan.edu.cn/,3,subject
http://lmg.ugent.be/,6,subject
http://lnu.se/,11,subject
http://lycoming.edu/,4,subject
http://machias.edu/,5,subject
http://marine.usf.edu/,3,subject
http://massey.ac.nz/,3,subject
http://mbac.gmu.edu/,4,subject
http://mbg.cornell.edu/,11,subject
http://mbi.stu.edu.cn/,3,subject
http://mcb.berkeley.edu/,5,subject
http://mcw.edu/,5,subject
http://mdanderson.org/,3,subject
http://mdibl.org/,4,subject
http://med.emory.edu/main/research/core_labs/gra_genome_center/,3,subject
http://medicinalplantgenomics.msu.edu/,4,subject
http://medschool.duke.edu/,10,subject
http://medschool.wustl.edu/,5,subject
http://mel.a-star.edu.sg/,3,subject
http://miamioh.edu/,21,subject
http://mibio.wzw.tum.de/,3,subject
http://mich.ca/a-message-from-the-director-of-research/ngs/,3,subject
http://micro.cornell.edu/,4,subject
http://micro.knu.ac.kr/,16,subject
http://micro.med.harvard.edu/,3,subject
http://microbecol.khu.ac.kr/,4,subject
http://microbiome.partners.org/,3,subject
http://milaboratory.com/,21,subject
http://mineralsciences.si.edu/,4,subject
http://mines.edu/,3,subject
http://mio.pytheas.univ-amu.fr/,9,subject
http://mit.edu/,10,subject
http://mlab.tongji.edu.cn/lab/,4,subject
http://mmpc.ucdavis.edu/,5,subject
http://mmu.ac.uk/,5,subject
http://moana.dnsalias.org/,4,subject
http://molbio.mgh.harvard.edu/,6,subject
http://molbio.princeton.edu/faculty/molbio-faculty/,5,subject
http://molbiolab.du.ac.bd/,4,subject
http://molpopgen.org/,9,subject
http://mosas.sysu.edu.cn/genome/,7,subject
http://mosquitogenomics.org/,5,subject
http://mpbio.ou.edu/,17,subject
http://mpgc.mpipz.mpg.de/,3,subject
http://mrec.ifas.ufl.edu/,4,subject
http://mskcc.org/,4,subject
http://mtcc.imtech.res.in/,4,subject
http://muhc.ca/research/,7,subject
http://mvz.berkeley.edu/,4,subject
http://ncicb.nci.nih.gov/xml/owl/EVS/,9,subject
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#,2,subject
http://neb.com/,5,subject
http://neeri.res.in/,12,subject
http://neiker.net/,4,subject
http://nfkb.utmb.edu/,4,subject
http://nfn.genopar.org/nfn/,4,subject
http://nfscfaculty.tamu.edu/sturino/,3,subject
http://ngc.mcw.edu/,4,subject
http://ngha.med.sa/English/Pages/,4,subject
http://niidi.ru/,5,subject
http://niifhm.ru/,30,subject
http://niifhm.ru/home/,5,subject
http://ninindia.org/,4,subject
http://nlab.usc.edu/,15,subject
http://northseattle.edu/,5,subject
http://nottingham.ac.uk/vet/,7,subject
http://nuweb5.neu.edu/vollmerlabwp/,4,subject
http://nynkedekkerlab.tudelft.nl/,4,subject
http://nyumc.org/,3,subject
http://oceanografia.udec.cl/,8,subject
http://ogrelaboratory.wordpress.com/,4,subject
http://ohsu.edu/,7,subject
http://omim.org/entry/,28728,subject
http://onekp.com/,4,subject
http://oregonstate.edu/,12,subject
http://osu.edu/,3,subject
http://ouhsc.edu/,12,subject
http://pacelab.colorado.edu/,4,subject
http://pacificbiosciences.com/,16,subject
http://papoutsakis.org/,9,subject
http://path.utah.edu/,3,subject
http://pathology.ucsf.edu/,9,subject
http://pathology.wustl.edu/,4,subject
http://pcpgm.partners.org/,4,subject
http://pdx.edu/,5,subject
http://pgc.up.edu.ph/,15,subject
http://plantpath.osu.edu/,8,subject
http://plantpathology.ucdavis.edu/,4,subject
http://plb.ucdavis.edu/,9,subject
http://plen.ku.dk/english/,4,subject
http://pmgf.osu.edu/,4,subject
http://portal.ufpel.edu.br/,9,subject
http://portal.uni-freiburg.de/pharmakologie/,3,subject
http://pppmb.cals.cornell.edu/,5,subject
http://prims.zetilab.org/,4,subject
http://prismstandard.org/namespaces/1.2/basic/,120,subject
http://prismstandard.org/namespaces/basic/2.0/,520,subject
http://probiogenomics.unipr.it/,4,subject
http://protege.stanford.edu/plugins/owl/protege#,18,subject
http://purl.bioontology.org/ontology/ICD10CM/,51,subject
http://purl.bioontology.org/ontology/MESH/,214,subject
http://purl.bioontology.org/ontology/NCBITAXON/,5,subject
http://purl.bioontology.org/ontology/OMIM/,2757,subject
http://purl.obolibrary.org/obo#,60,subject
http://purl.obolibrary.org/obo/,817088,subject
http://purl.obolibrary.org/obo/Diabetes_Ontology_V13.owl#,216,subject
http://purl.obolibrary.org/obo/bfo/,60,subject
http://purl.obolibrary.org/obo/bto#,18,subject
http://purl.obolibrary.org/obo/iao/,150,subject
http://purl.obolibrary.org/obo/iao/2011-08-04/,6,subject
http://purl.obolibrary.org/obo/ncbitaxon#,6,subject
http://purl.obolibrary.org/obo/obi/,231,subject
http://purl.obolibrary.org/obo/obi/2014-08-18/,3,subject
http://purl.obolibrary.org/obo/obi/2015-03-17/,80,subject
http://purl.obolibrary.org/obo/obi/wiki/Releases/,18,subject
http://purl.obolibrary.org/obo/ro/,16,subject
http://purl.obolibrary.org/obo/ro/subsets#,15,subject
http://purl.obolibrary.org/obo/uberon#,1050,subject
http://purl.obolibrary.org/obo/uberon/core#,30,subject
http://purl.org/NET/c4dm/event.owl#,78,subject
http://purl.org/dc/elements/1.1/,1658,subject
http://purl.org/dc/terms/,8093,subject
http://purl.org/obo/,4,subject
http://purl.org/obo/owl/,402,subject
http://purl.org/obo/owl/CL#,361,subject
http://purl.org/obo/owl/NCBITaxon#,24,subject
http://purl.org/obo/owl/OBO_REL#,108,subject
http://purl.org/obo/owl/PATO#,246,subject
http://purl.org/obo/owl/UO#,3,subject
http://purl.org/ontology/bibo/,5211,subject
http://purl.org/ontology/bibo/degrees/,90,subject
http://purl.org/ontology/bibo/status/,270,subject
http://purl.org/pav/,715,subject
http://purl.org/pav/2.0/,471,subject
http://purl.org/spar/cito/,5,subject
http://purl.org/spar/fabio/,5850,subject
http://purl.org/vocab/frbr/core#,120,subject
http://purl.org/vocab/vann/,8,subject
http://qb3.berkeley.edu/,5,subject
http://qian.human.cornell.edu/,3,subject
http://qibebt.cas.cn/,4,subject
http://rdf.ebi.ac.uk/dataset/,489,subject
http://rdf.ebi.ac.uk/dataset/biosamples/,168,subject
http://rdf.ebi.ac.uk/dataset/biosamples/v20141205/,11,subject
http://rdf.ebi.ac.uk/dataset/biosamples/v20150610/,11,subject
http://rdf.ebi.ac.uk/dataset/biosamples/v20151118/,11,subject
http://rdf.ebi.ac.uk/dataset/biosamples/v20160128/,11,subject
http://rdf.ebi.ac.uk/dataset/biosamples/v20160329/,11,subject
http://rdf.ebi.ac.uk/dataset/biosamples/v20160707/,11,subject
http://rdf.ebi.ac.uk/dataset/http//www.ebi.ac.uk/,5,subject
http://rdf.ebi.ac.uk/resource/atlas/,223940,subject
http://rdf.ebi.ac.uk/resource/biosamples,1751877945,subject
http://rdf.ebi.ac.uk/terms/atlas/,689,subject
http://rdf.ebi.ac.uk/terms/biosd/,7265,subject
http://reefgenomics.kaust.edu.sa/,37,subject
http://research.fhcrc.org/bloom/,4,subject
http://research.fhcrc.org/moens/,5,subject
http://researchandtesting.com/,4,subject
http://rgcb.res.in/,4,subject
http://rgcb.res.in/scientist/e-v-soniya/,4,subject
http://ricelab.plbr.cornell.edu/,5,subject
http://rif.caf.ac.cn/cn/,4,subject
http://rnasystems.erc.monash.edu/,4,subject
http://rsmu.ru/,18,subject
http://sabanciuniv.edu/,4,subject
http://salk.edu/,3,subject
http://sams.ucalgary.ca/,4,subject
http://sat.ecnu.edu.cn/,5,subject
http://sbm.pumc.edu.cn/,2,subject
http://scbb.ihbt.res.in/,4,subject
http://schema.org/,55277,subject
http://schema.rdfs.org/,28,subject
http://schemas.talis.com/2005/address/schema#,12,subject
http://school.med.nyu.edu/,4,subject
http://semanticscience.org/ontology/,78,subject
http://semanticscience.org/resource/,66549,subject
http://sfrc.ufl.edu/,4,subject
http://sfu-kras.ru/,5,subject
http://sites.bio.indiana.edu/~pikaardlab/,4,subject
http://sito.entecra.it/,3,subject
http://sklsgb.swu.edu.cn/cn/,3,subject
http://sky.ccnu.edu.cn/,4,subject
http://sky.nenu.edu.cn/,5,subject
http://sky.scnu.edu.cn/,5,subject
http://sky.scnu.edu.cn/insectlab/,5,subject
http://smkxxy.cnu.edu.cn/,4,subject
http://snipchi.ru/,8,subject
http://soauniversity.ac.in/home/,4,subject
http://soauniversity.ac.in/home/soa/,4,subject
http://soilgene.net/,4,subject
http://sols.unlv.edu/faculty/,3,subject
http://spbu.ru/,5,subject
http://staff.cimap.res.in/,4,subject
http://stemcell.stanford.edu/,4,subject
http://stonybrook.edu/,4,subject
http://sucest-fun.org/,5,subject
http://surgery.osu.edu/,4,subject
http://sv.epfl.ch/,5,subject
http://swedish.org/,4,subject
http://sysbio.slu.edu/,4,subject
http://systemsbiology.kaust.edu.sa/Pages/,5,subject
http://szparalab.psu.edu/,5,subject
http://tgen.org/,4,subject
http://thebigone.stanford.edu/,3,subject
http://tib.cas.cn/,4,subject
http://topbraid.org/schema/,12,subject
http://transcriptomics.biocant.pt/,4,subject
http://trishul.sci.gu.edu.au/,13,subject
http://txbiomed.org/,4,subject
http://uagc.arl.arizona.edu/,4,subject
http://ualberta.ca/,4,subject
http://uark.edu/,4,subject
http://ucdavis.edu/,5,subject
http://ucsd.edu/,10,subject
http://udall-lab.byu.edu/,4,subject
http://uet.vnu.edu.vn/,3,subject
http://ug.edu.pl/,5,subject
http://umanitoba.ca/,4,subject
http://umassmed.edu/,5,subject
http://umich.edu/,20,subject
http://unc.edu/,4,subject
http://uncu.edu.ar/,4,subject
http://unh.edu/,4,subject
http://unmc.edu/cbsb/,3,subject
http://unr.edu/,3,subject
http://upct.es/~genetica/,5,subject
http://uq.edu.au/,5,subject
http://uqar.ca/,5,subject
http://ur.de/,13,subject
http://usc.edu/,3,subject
http://usda.gov/pandp/people/,8,subject
http://usefulinc.com/ns/,24,subject
http://usefulinc.com/ns/doap#,450,subject
http://utsa.edu/,5,subject
http://uu.se/,10,subject
http://uwa.edu.au/,8,subject
http://uwrl.usu.edu/,4,subject
http://vamps.mbl.edu/,8,subject
http://vangogh.snu.ac.kr/FOOD_POISON/,5,subject
http://vet.uga.edu/avian/people/,4,subject
http://vigg.ru/,45,subject
http://viromics.washington.edu/,18,subject
http://vivo.cornell.edu/display/,4,subject
http://vmc.vcu.edu/,8,subject
http://walnutgenome.ucdavis.edu/,10,subject
http://web.ecologia.unam.mx/,14,subject
http://web.mit.edu/,4,subject
http://web.ornl.gov/sci/ees/bsd/,4,subject
http://web.stanford.edu/group/carette_lab/,5,subject
http://web.up.ac.za/,17,subject
http://wehi.edu.au/,4,subject
http://weill.cornell.edu/,5,subject
http://weill.cornell.edu/gradschool/,3,subject
http://wi.mit.edu/,14,subject
http://wisc.edu/,13,subject
http://wrair-www.army.mil/,16,subject
http://wright.eeb.utoronto.ca/,16,subject
http://wsu.edu/,19,subject
http://ww.isa.cas.Cn/,3,subject
http://ww.rki.de/,4,subject
http://www-plb.ucdavis.edu/,13,subject
http://www.1000genomes.org/,6,subject
http://www.aau.dk/,5,subject
http://www.aau.in/,9,subject
http://www.abc.hu/,12,subject
http://www.aber.ac.uk/,7,subject
http://www.abg.wur.nl/,2,subject
http://www.abrii.ac.ir/,3,subject
http://www.adarc.org/,9,subject
http://www.adelaide.edu.au/acad/,3,subject
http://www.adldiagnostic.cl/,11,subject
http://www.age.mpg.de/,9,subject
http://www.agr.gc.ca/,12,subject
http://www.agr.gc.ca/eng/home/,15,subject
http://www.agresearch.co.nz/,12,subject
http://www.agresearch.co.nz/Pages/,10,subject
http://www.agrf.org.au/,4,subject
http://www.agri.gov.il/,8,subject
http://www.agri.gov.il/en/home/,21,subject
http://www.agrobiotecnologia.com.ar/,3,subject
http://www.ahau.edu.cn/,15,subject
http://www.aiims.edu/,8,subject
http://www.aist.go.jp/,9,subject
http://www.ait.ac.at/,11,subject
http://www.akron.edu/,3,subject
http://www.allanwilsoncentre.ac.nz/,17,subject
http://www.amc.nl/,4,subject
http://www.amnh.org/,9,subject
http://www.anl.gov/,3,subject
http://www.ans.msu.edu/,1,subject
http://www.anu.edu.au/,8,subject
http://www.apsu.org/,4,subject
http://www.aquagen.no/,9,subject
http://www.aravind.org/,12,subject
http://www.aribas.edu.in/,20,subject
http://www.aripune.org/,5,subject
http://www.arizona.edu/,13,subject
http://www.ars.usda.gov/,3,subject
http://www.ars.usda.gov/Main/,9,subject
http://www.ars.usda.gov/main/,56,subject
http://www.ars.usda.gov/pandp/people/,4,subject
http://www.ars.usda.gov/research/projects/,3,subject
http://www.asconet.net/html/cosyconet/,6,subject
http://www.ashvinichauhan.net/,24,subject
http://www.asklepios.com/klinik/,6,subject
http://www.astrazeneca.com/,8,subject
http://www.asuragen.com/,4,subject
http://www.atcc.org/,12,subject
http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/,3,subject
http://www.au.dk/,16,subject
http://www.aua.gr/,4,subject
http://www.auburn.edu/,13,subject
http://www.auburn.edu/cosam/departments/biology/,5,subject
http://www.aucegypt.edu/,15,subject
http://www.auckland.ac.nz/,17,subject
http://www.auckland.ac.nz/uoa/,4,subject
http://www.australomics.cl/,4,subject
http://www.awri.com.au/,7,subject
http://www.baafs.net.cn/,4,subject
http://www.bact.wisc.edu/,5,subject
http://www.bahia.fiocruz.br/,5,subject
http://www.bakeridi.edu.au/,3,subject
http://www.base2bio.com/,5,subject
http://www.bayer.com/,3,subject
http://www.bayzoltan.hu/,10,subject
http://www.bbmriportal.eu/bbmri2.0/jsp/bbmri/,247,subject
http://www.bcgsc.ca/,5,subject
http://www.bcm.edu/,4,subject
http://www.bdu.ac.in/,7,subject
http://www.beaconlab.it/,2,subject
http://www.beiresources.org/,36,subject
http://www.bel1.sote.hu/,4,subject
http://www.bergonie.org/,6,subject
http://www.berkeley.edu/,3,subject
http://www.bf.uni-lj.si/,3,subject
http://www.bgi.com/,4,subject
http://www.bgsu.edu/departments/biology/,4,subject
http://www.bhu.ac.in/,7,subject
http://www.biargentina.com.ar/,1,subject
http://www.bidmc.harvard.edu/,3,subject
http://www.bik-f.de/,4,subject
http://www.bik-f.de/root/,1,subject
http://www.bina.com/,13,subject
http://www.bio-x.cn/,4,subject
http://www.bio.aau.dk/,2,subject
http://www.bio.dtu.dk/,9,subject
http://www.bio.fsu.edu/,3,subject
http://www.bio.tamu.edu/,4,subject
http://www.bio.umass.edu/biology/,9,subject
http://www.bio.umass.edu/biology/caicedo/,4,subject
http://www.bio.uni-freiburg.de/fakultaet/institute/,4,subject
http://www.bio.uni-kl.de/en/people/bio-a-c/bio-cullum-john/,3,subject
http://www.bio.unifi.it/,4,subject
http://www.bio.utexas.edu/research/matz_lab/matzlab/,4,subject
http://www.bioassayontology.org/,3,subject
http://www.biocant.pt/,5,subject
http://www.biocenter.kz/,4,subject
http://www.bioclues.org/,4,subject
http://www.bioenergycenter.org/,15,subject
http://www.bioenergychina.org/fg/d.wang_genomes/,5,subject
http://www.bioetanol.org.br/,29,subject
http://www.biof.ufrj.br/en/,3,subject
http://www.bioinfo.ufpr.br/,5,subject
http://www.bioleng.amu.edu.pl/,5,subject
http://www.biologia.ufrj.br/,4,subject
http://www.biology.caltech.edu/,3,subject
http://www.biology.gatech.edu/,6,subject
http://www.biology.pitt.edu/,3,subject
http://www.biology.uq.edu.au/staff/,4,subject
http://www.bionet.nsc.ru/,25,subject
http://www.bionivid.com/,4,subject
http://www.bioqmed.ufrj.br/,4,subject
http://www.biosch.hku.hk/,4,subject
http://www.biotech.ug.edu.pl/,8,subject
http://www.biozentrum.unibas.ch/,5,subject
http://www.biozentrum.unibas.ch/research/groups-platforms/overview/unit/qgf/,4,subject
http://www.bipm.org/en/committees/cc/ccqm/,3,subject
http://www.bitmesra.ac.in/,11,subject
http://www.biw.kuleuven.be/biosyst/plantenbiotechniek/Fruitgenetics/LFBB/,4,subject
http://www.bjfu.edu.cn/,18,subject
http://www.bmgc.umn.edu/,7,subject
http://www.bnu.edu.cn/,19,subject
http://www.bornberglab.org/,4,subject
http://www.boseinst.ernet.in/,2,subject
http://www.bot2.biozentrum.uni-wuerzburg.de/botanik2/,3,subject
http://www.botany.unimelb.edu.au/blackleg/,7,subject
http://www.botinst.uzh.ch/,4,subject
http://www.brainpowerlab.ualberta.ca/,6,subject
