URI,count,type
http://www.disgenet.org/ds/DisGeNET/files/,22,subject
http://www.disgenet.org/ds/DisGeNET/files/GeneDiseaseAssociation.owl#,81,subject
http://www.ebi.ac.uk/efo/,1000,subject
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#,2,subject
http://www.orpha.net/ORDO/,4,subject
http://www.w3.org/2000/01/rdf-schema#,274,subject
http://www.w3.org/2002/07/owl#,2,subject
http://www.w3.org/2004/02/skos/core#,143,subject
http://www.w3.org/ns/dcat#,16,subject
http://www.w3.org/ns/prov#,19,subject
http://www.w3.org/ns/sparql-service-description#,15,subject
http://xmlns.com/foaf/0.1/,126,subject
https://decipher.sanger.ac.uk/syndrome/,790,subject
ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/,1,object
ftp://ftp.ebi.ac.uk/pub/databases/gwas/releases/2016/,1,object
ftp://ftp.informatics.jax.org/pub/reports/,5,object
ftp://ftp.ncbi.nih.gov/gene/DATA/,1,object
ftp://ftp.ncbi.nih.gov/gene/GeneRIF/,5,object
ftp://ftp.ncbi.nih.gov/snp/organisms/human_9606/XML/,1,object
ftp://ftp.ncbi.nlm.nih.gov/pub/clinvar/release_notes/,1,object
ftp://ftp.ncbi.nlm.nih.gov/pub/clinvar/tab_delimited/,2,object
ftp://ftp.pantherdb.org/,1,object
ftp://ftp.pantherdb.org//hmm_classifications/current_release/,2,object
ftp://ftp.pantherdb.org/sequence_classifications/10.0/PANTHER_Sequence_Classification_files/,1,object
ftp://ftp.rgd.mcw.edu/pub/data_release/annotated_rgd_objects_by_ontology/with_terms/,1,object
ftp://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/idmapping/,1,object
ftp://ftp.uniprot.org/pub/databases/uniprot/previous_releases/release-2016_01/,1,object
ftp://nlmpubs.nlm.nih.gov/online/mesh/.asciimesh/,4,object
ftp://nlmpubs.nlm.nih.gov/online/mesh/.meshtrees/,2,object
ftp://rgd.mcw.edu/pub/data_release/annotated_rgd_objects_by_ontology/with_terms/,3,object
http://bio2rdf.org/,2764374,object
http://biogps.org/#,34564,object
http://bioinformatics.oxfordjournals.org/content/26/22/,40,object
http://bioonto.de/mesh.owl#,11674,object
http://bioportal.bioontology.org/ontologies/DOID/,5903,object
http://biotop.googlecode.com/svn/trunk/umlssn.owl#,30781,object
http://cancer.sanger.ac.uk/cosmic/,34564,object
http://clinicaltrials.gov/ct2/,34564,object
http://compbio.charite.de/hudson/job/hpo.annotations/lastStableBuild/,1,object
http://creativecommons.org/licenses/by-nd/3.0/,4,object
http://creativecommons.org/licenses/by-sa/3.0/,1,object
http://creativecommons.org/licenses/by/4.0/,2,object
http://ctdbase.org/,118155,object
http://ctdbase.org/about/,14,object
http://ctdbase.org/downloads/,2,object
http://ctdbase.org/reports/,12,object
http://d2rq.org/,3,object
http://datahub.io/dataset/,1,object
http://dbpedia.org/resource/,32521,object
http://dga.nubic.northwestern.edu/pages/,34564,object
http://disease-ontology.org/,2,object
http://disease-ontology.org/term,2582,object
http://disease-ontology.org/term/,3073,object
http://disease-ontology.org/term/DOID:3652/,1,object
http://euadr.erasmusmc.nl/sda/,3,object
http://geneontology.org/,2,object
http://geneticassociamiondb.nih.gov/,2,object
http://geneticassociationdb.nih.gov/,18,object
http://human-phenotype-ontology.github.io/,8,object
http://ibi.imim.es/,6,object
http://ibi.imim.es/befree/,14,object
http://id.nlm.nih.gov/mesh/,36769,object
http://identifiers.org,21389518,object
http://journals.plos.org/plosone/article?id=10.1371/,40,object
http://lexvo.org/id/iso639-3/,42,object
http://linkedct.org/resource/condition,29712,object
http://linkedct.org/resource/condition/Bacterial_Infections/,1,object
http://linkedct.org/resource/condition/Cor_pulmonale/,1,object
http://linkedct.org/resource/condition/Leigh_Disease/,1,object
http://linkedct.org/resource/condition/Myoglobinuria/,1,object
http://linkedlifedata.com/,6,object
http://linkedlifedata.com/resource/diseaseontology/id/,10626,object
http://linkedlifedata.com/resource/diseasome-gene/,51232,object
http://linkedlifedata.com/resource/entrezgene/id/,60545,object
http://linkedlifedata.com/resource/phenotype/id/,16157,object
http://linkedlifedata.com/resource/pubmed/id/,2185365,object
http://linkedlifedata.com/resource/umls/id/,10206220,object
http://linkedlifedata.com/resource/uniprot-protein/,46683,object
http://linkedlifedata.com/sources/,2,object
http://monarchinitiative.org/gene/,34564,object
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#,12287731,object
http://ncit.nci.nih.gov/ncitbrowser/,10276,object
http://neurolex.org/wiki/,95,object
http://opendatacommons.org/licenses/odbl/1.0/,3373770,object
http://orcid.org/,20242352,object
http://pantherdb.org/,2,object
http://projects.biotec.tu-dresden.de/gogene/gogene/Search/,34564,object
http://purl.bioontology.org/ontology/,1,object
http://purl.bioontology.org/ontology/ICD9CM/,10934,object
http://purl.bioontology.org/ontology/MSH/,88,object
http://purl.bioontology.org/ontology/NCIT/,10322,object
http://purl.bioontology.org/ontology/STY/,81,object
http://purl.obolibrary.org/obo/,5081935,object
http://purl.obolibrary.org/obo/doid/releases/2015-06-19/,1,object
http://purl.obolibrary.org/obo/doid/releases/2016-01-07/,1,object
http://purl.obolibrary.org/obo/eco.owl#,1880098,object
http://purl.obolibrary.org/obo/hp/releases/2015-06-20/,1,object
http://purl.obolibrary.org/obo/hp/releases/2016-04-01/,1,object
http://purl.org/biotop/umlssn.owl#,13648,object
http://purl.org/cld/freq/,8,object
http://purl.org/dc/dcmitype/,169,object
http://purl.org/dc/terms/,11,object
http://purl.org/net/provenance/ns#,2,object
http://purl.org/ontology/wi/core#,2,object
http://purl.org/pav/,2,object
http://purl.uniprot.org/core/,54,object
http://purl.uniprot.org/taxonomy/,4867276,object
http://purl.uniprot.org/uniprot/,46683,object
http://rdf.disgenet.org,43054002,object
http://rdf.imim.es/,7,object
http://rdf.imim.es/disgenet-void.ttl#,141413,object
http://rdf.imim.es/rh-mesh.owl#,58675,object
http://rdf.ncbi.nlm.nih.gov/pubchem/gene/,34564,object
http://rdf.ncbi.nlm.nih.gov/pubchem/reference/,719962,object
http://rdfs.org/ns/void#,143,object
http://rgd.mcw.edu/,10,object
http://rockt.github.io/SETH/,1,object
http://semanticscience.org/resource/,13683670,object
http://sourceforge.net/p/diseaseontology/code/HEAD/tree/trunk/,1,object
http://vocabularies.wikipathways.org/wp#,152,object
http://wifo5-04.informatik.uni-mannheim.de/sider/page/side_effects/,29716,object
http://www.apache.org/licenses/,4,object
http://www.biomedcentral.com/1471-2105/16/55/,40,object
http://www.cancer.gov/,2,object
http://www.cdc.gov/nchs/about/,2,object
http://www.cdc.gov/nchs/icd/,2,object
http://www.cms.gov/medicare-coverage-database/staticpages/,4144,object
http://www.disease-ontology.org/,2830,object
http://www.disgenet.org/,27,object
http://www.disgenet.org/ds/DisGeNET/files/,1,object
http://www.disgenet.org/ds/DisGeNET/files/GeneDiseaseAssociation.owl#,16,object
http://www.disgenet.org/ds/DisGeNET/html/images/,42,object
http://www.disgenet.org/ds/DisGeNET/results/,10,object
http://www.disgenet.org/web/DisGeNET/menu/,6,object
http://www.disgenet.org/web/DisGeNET/menu/dbinfo#,2,object
http://www.ebi.ac.uk/,1,object
http://www.ebi.ac.uk/about/,1,object
http://www.ebi.ac.uk/efo/,89,object
http://www.ebi.ac.uk/ols/,2,object
http://www.ensembl.org/Homo_sapiens/Gene/,34564,object
http://www.ensembl.org/Homo_sapiens/Variation/,92404,object
http://www.genenames.org/,2,object
http://www.gnu.org/copyleft/,1,object
http://www.human-phenotype-ontology.org/hpoweb/,12232,object
http://www.iana.org/assignments/media-types/application/,96,object
http://www.iana.org/assignments/media-types/text/,52,object
http://www.informatics.jax.org/,6,object
http://www.informatics.jax.org/mgihome/other/,5,object
http://www.jbiomedsem.com/content/5/1/,40,object
http://www.nanopub.org/nschema#,13494684,object
http://www.ncbi.nlm.nih.gov/,19,object
http://www.ncbi.nlm.nih.gov/SNP/,46591,object
http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/,52,object
http://www.ncbi.nlm.nih.gov/clinvar/,92408,object
http://www.ncbi.nlm.nih.gov/home/about/,5,object
http://www.ncbi.nlm.nih.gov/pubmed/,62,object
http://www.nlm.nih.gov/,2,object
http://www.nlm.nih.gov/mesh/2013/mesh_trees/,88,object
http://www.nlm.nih.gov/mesh/2016/mesh_trees/,29,object
http://www.nlm.nih.gov/research/umls/,81,object
http://www.omim.org/,2,object
http://www.omim.org/entry/,13308,object
http://www.orpha.net/,3,object
http://www.orpha.net/ORDO/,10661,object
http://www.orpha.net/consor/cgi-bin/,2,object
http://www.orphadata.org/data/ORDO/,3,object
http://www.orphadata.org/data/xml/,1,object
http://www.reactome.org/,4,object
http://www.reactome.org/download/current/,2,object
http://www.semantic-web-journal.net/content/,40,object
http://www.snpedia.com/index.php/,126968,object
http://www.uniprot.org/,7,object
http://www.uniprot.org/docs/,5,object
http://www.uniprot.org/help/,5,object
http://www.w3.org/1999/02/22-rdf-syntax-ns#,1743,object
http://www.w3.org/2000/01/rdf-schema#,1238,object
http://www.w3.org/2001/sw/hcls/notes/hcls-dataset/,38,object
http://www.w3.org/2002/07/owl#,24,object
http://www.w3.org/2004/02/skos/core#,132,object
http://www.w3.org/TR/owl-features/,2,object
http://www.w3.org/ns/dcat#,131,object
http://www.w3.org/ns/formats/,13,object
http://www.w3.org/ns/prov#,66,object
http://www.w3.org/ns/sparql-service-description#,11,object
http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/,51232,object
http://xmlns.com/foaf/0.1/,25,object
https://decipher.sanger.ac.uk/,34567,object
https://decipher.sanger.ac.uk/disorders#,1,object
https://decipher.sanger.ac.uk/syndrome/,223,object
https://en.wikipedia.org/wiki/,40,object
https://github.com/Nanopublication/,2,object
https://ncit.nci.nih.gov/,2,object
https://orcid.org/,14,object
https://raw.githubusercontent.com/DiseaseOntology/HumanDiseaseOntology/master/src/ontology/,1,object
https://sourceforge.net/p/efo/code/HEAD/tree/trunk/src/efoinobo/,4,object
https://uts.nlm.nih.gov/,2,object
https://uts.nlm.nih.gov/help/license/,8,object
https://www.ebi.ac.uk/about/,1,object
https://www.ebi.ac.uk/gwas/,2,object
https://www.ebi.ac.uk/gwas/api/search/downloads/,1,object
https://www.ncbi.nlm.nih.gov/home/about/,1,object
https://www.nlm.nih.gov/,4,object
https://www.nlm.nih.gov/bsd/,2,object
https://www.nlm.nih.gov/cgi/mesh/2013/,7170,object
https://www.nlm.nih.gov/cgi/mesh/2016/,7296,object
https://www.nlm.nih.gov/databases/,2,object
https://www.nlm.nih.gov/mesh/,4,object
https://www.nlm.nih.gov/pubs/techbull/nd14/,1,object
https://www.nlm.nih.gov/pubs/techbull/nd15/,1,object
