"URI","count","type"
"http://fdasis.nlm.nih.gov/srs/ProxyServlet?mergeData=true&objectHandle=DBMaint&APPLICATION_NAME=fdasrs&actionHandle=default&nextPage=jsp/srs/","23582","subject"
"http://genomics.senescence.info/diet/","20","subject"
"http://genomics.senescence.info/genes/","20","subject"
"http://gensc.org/ns/mixs/","627","subject"
"http://glycomics.ccrc.uga.edu/ontologies/","11","subject"
"http://glycomics.ccrc.uga.edu/ontologies/GlycO#","38042","subject"
"http://go.bio2rdf.org/","3","subject"
"http://granatum.org/schema/http://pubchem.bio2rdf.org/","2","subject"
"http://granatum.org/schema/http://rdfs.org/ns/void#","3","subject"
"http://granatum.org/schema/www.w3.org/1999/02/22-rdf-syntax-ns#","4","subject"
"http://granatum.org/schema/www.w3.org/2002/07/owl#","2","subject"
"http://identifiers.org/","2369420","subject"
"http://ihtsdo.org/snomedct/anatomy#","5","subject"
"http://informatics.mayo.edu/","8","subject"
"http://informatics.mayo.edu/TEO.owl#","1483","subject"
"http://internano.org/","7","subject"
"http://internano.org/taxonomy#","1428","subject"
"http://irefindex.org/download/irefindex/data/current/psi_mitab/MITAB2.6/","12","subject"
"http://kegg.bio2rdf.org/","3","subject"
"http://knoesis.wright.edu/","2","subject"
"http://knoesis.wright.edu/ParasiteExperiment.owl#","501","subject"
"http://knoesis.wright.edu/provenir/provenir.owl#","8","subject"
"http://kt.ijs.si/panovp/","9","subject"
"http://kt.ijs.si/panovp/OntoDM#","31","subject"
"http://kt.ijs.si/panovp/OntoDT#","3695","subject"
"http://linkedlifedata.com/","3","subject"
"http://livercancer.imbi.uni-heidelberg.de/","5","subject"
"http://livercancer.imbi.uni-heidelberg.de/ccont#","344","subject"
"http://lsdis.cs.uga.edu/projects/glycomics/","2","subject"
"http://lsdis.cs.uga.edu/projects/glycomics/propreo#","5077","subject"
"http://menelastop.ics.upmc.fr/","5029","subject"
"http://mged.sourceforge.net/ontologies/","9","subject"
"http://mged.sourceforge.net/ontologies/MGEDOntology.owl#","5405","subject"
"http://mimi.case.edu/ontologies/2009/1/","7","subject"
"http://mimi.case.edu/ontologies/2009/1/SDO.owl#","4902","subject"
"http://mimi.case.edu/ontologies/2009/1/UnitsOntology#","1551","subject"
"http://mimi.case.edu/ontologies/2009/9/DrugOntology#","1116","subject"
"http://mordred.bioc.cam.ac.uk/timbal/","216","subject"
"http://mouse.brain-map.org/atlas/","1","subject"
"http://mouse.brain-map.org/atlas/index.html#","29317","subject"
"http://mre.kiv.zcu.cz/ontology/","18","subject"
"http://mre.kiv.zcu.cz/ontology/nihss.owl#","838","subject"
"http://ncicb.nci.nih.gov/xml/owl/EVS/","4","subject"
"http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#","865936","subject"
"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#","519088","subject"
"http://ncicb.nci.nih.gov/xml/owl/EVS/ctcae.owl#","108723","subject"
"http://neumore.cis.usouthal.edu/ontologies/","4","subject"
"http://neumore.cis.usouthal.edu/ontologies/NeuMORE-v0.1.owl#","260","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/","13","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/dataset.owl#","45","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/dolce-particular.owl#","15","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/instrument.owl#","33","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/ontoneurolog-dataset-processing.owl#","326","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/ontoneurolog-extension-of-dolce.owl#","29","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/ontoneurolog-mental-state-assessment.owl#","6344","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/ontoneurolog-mr-dataset-acquisition.owl#","765","subject"
"http://neurolog.unice.fr/ontoneurolog/v3.0/study-examination-subject.owl#","1","subject"
"http://nmrML.org/","45","subject"
"http://nmrML.org/nmrCV#","2774","subject"
"http://obi.sourceforge.net/ontology/OBI.owl#","2","subject"
"http://obofoundry.org/ro/ro.owl#","5","subject"
"http://omv.ontoware.org/2005/05/ontology#","250","subject"
"http://onstr.googlecode.com/svn/tags/currentRelease/2013-03-20/","24","subject"
"http://onstr.googlecode.com/svn/tags/currentRelease/2013-05-02/ONSTR.owl#","8442","subject"
"http://onto.eva.mpg.de/ontologies/","4","subject"
"http://onto.eva.mpg.de/ontologies/gfo-bio.owl#","243","subject"
"http://ontology.neuinfo.org/NIF/","51","subject"
"http://ontology.neuinfo.org/NIF/#","1","subject"
"http://ontology.neuinfo.org/NIF/Backend/","7","subject"
"http://ontology.neuinfo.org/NIF/Backend/BIRNLex-OBI-proxy.owl#","11","subject"
"http://ontology.neuinfo.org/NIF/Backend/BIRNLex-OBO-UBO.owl#","4","subject"
"http://ontology.neuinfo.org/NIF/Backend/BIRNLex_annotation_properties.owl#","2152","subject"
"http://ontology.neuinfo.org/NIF/Backend/OBO_annotation_properties.owl#","4574","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/","19","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Cell.owl#","7345","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-GrossAnatomy.owl#","14","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Molecule.owl#","29","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Neuron-NT-Bridge.owl#","3","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Subcellular.owl#","7873","subject"
"http://ontology.neuinfo.org/NIF/BiomaterialEntities/NIF-Unclassified.owl#","8","subject"
"http://ontology.neuinfo.org/NIF/DigitalEntities/NIF-Investigation.owl#","8","subject"
"http://ontology.neuinfo.org/NIF/Dysfunction/","23","subject"
"http://ontology.neuinfo.org/NIF/Dysfunction/NIF-Dysfunction.owl#","11557","subject"
"http://ontology.rsmu.ru/","6893","subject"
"http://open.surechem.com/en/","247422","subject"
"http://paige.ctegd.uga.edu/ParasiteLifecycle.owl#","195","subject"
"http://phenomebrowser.net/ontologies/","13","subject"
"http://phenomebrowser.net/plant-phenotype.owl#","82715","subject"
"http://protege.stanford.edu/ontologies/ChAO/changes.rdfs#","5","subject"
"http://protege.stanford.edu/ontologies/mappings/mappings.rdfs#","2","subject"
"http://protege.stanford.edu/ontologies/metadata/","4","subject"
"http://protege.stanford.edu/ontologies/metadata/BioPortalMetadata.owl#","428","subject"
"http://protege.stanford.edu/ontologies/metrics/metrics.rdfs#","31","subject"
"http://protege.stanford.edu/plugins/owl/protege#","31","subject"
"http://proteomeontology.org/","1","subject"
"http://proteomeontology.org/cpo.owl#","9157","subject"
"http://pubchem.ncbi.nlm.nih.gov/assay/","4764","subject"
"http://pubchem.ncbi.nlm.nih.gov/summary/","3312596","subject"
"http://purl.bioontology.org/ontology/","343250","subject"
"http://purl.jp/bio/01/","9","subject"
"http://purl.jp/bio/01/mccv#","423","subject"
"http://purl.jp/bio/11/csso/","2773","subject"
"http://purl.jp/bio/11/meo/","4409","subject"
"http://purl.jp/bio/11/msv/","1688","subject"
"http://purl.jp/bio/11/pdo/","3260","subject"
"http://purl.obofoundry.org/obo/","119","subject"
"http://purl.obofoundry.org/ro/ro.owl#","131","subject"
"http://purl.obolibrary.obo/","9","subject"
"http://purl.obolibrary.org/","1","subject"
"http://purl.obolibrary.org/obo#","25","subject"
"http://purl.obolibrary.org/obo/","3686215","subject"
"http://purl.oclc.org/NET/muo/muo#","117","subject"
"http://purl.org/","119751","subject"
"http://purl.phyloviz.net/ontology/","9","subject"
"http://purl.phyloviz.net/ontology/typon#","336","subject"
"http://purl.uniprot.org/core/","7","subject"
"http://purl.uniprot.org/uniprot/","389425","subject"
"http://rdf.ebi.ac.uk/dataset/chembl/","3","subject"
"http://rdf.ebi.ac.uk/dataset/chembl/18.0/void.ttl#","218","subject"
"http://rdf.ebi.ac.uk/dataset/reactome/","18","subject"
"http://rdf.ebi.ac.uk/dataset/reactome/46/","6","subject"
"http://rdf.ebi.ac.uk/resource/chembl/","400755765","subject"
"http://rdf.ebi.ac.uk/terms/","9","subject"
"http://rdf.ebi.ac.uk/terms/biosd/","2","subject"
"http://rdf.ebi.ac.uk/terms/chembl#","4511","subject"
"http://rdf.freebase.com/ns/","7","subject"
"http://rdf.freebase.com/ns/m/","2","subject"
"http://rdf.geospecies.org/methods/observationMethod#","6","subject"
"http://rdf.geospecies.org/ont/","12","subject"
"http://rdf.geospecies.org/ont/gsontology#","1602","subject"
"http://rdfs.org/ns/void#","4","subject"
"http://reliant.teknowledge.com/DAML/SUMO.owl#","3","subject"
"http://research.nhgri.nih.gov/CGD/view/","1376","subject"
"http://rest.kegg.jp/list/","140","subject"
"http://rest.phyloviz.net/ontology#","2","subject"
"http://rs.tdwg.org/dwc/dwctype/","116","subject"
"http://rs.tdwg.org/dwc/terms/","2015","subject"
"http://rs.tdwg.org/dwc/terms/attributes/","4","subject"
"http://sabio.h-its.org/","1374","subject"
"http://sabiork.h-its.org/biopax#","343829","subject"
"http://sabiork.h-its.org/sabioRestWebServices/searchKineticLaws/","10","subject"
"http://scai.fraunhofer.de/","64","subject"
"http://scai.fraunhofer.de/AlzheimerOntology#","6872","subject"
"http://scai.fraunhofer.de/CSEO#","11624","subject"
"http://scai.fraunhofer.de/HuPSON#","9174","subject"
"http://scai.fraunhofer.de/NDDUO#","1178","subject"
"http://scai.fraunhofer.de/mapping_cdisc_cseo#","9","subject"
"http://scai.fraunhofer.de/ngram_enrichment#","2","subject"
"http://semantic-dicom.org/","2","subject"
"http://semantic-dicom.org/dcm#","518","subject"
"http://semanticscience.org/ontology/","33","subject"
"http://semanticscience.org/ontology/cheminf.owl#","1","subject"
"http://semanticscience.org/resource/","8917","subject"
"http://semanticscience.org/sadi/ontology/leo.owl#","263","subject"
"http://sideeffects.embl.de/media/download/","40","subject"
"http://sig.biostr.washington.edu/fma3.0#","502","subject"
"http://sig.uw.edu/fma#","1734","subject"
"http://smw.ontoware.org/2005/smw#","1","subject"
"http://spinrdf.org/spin#","1","subject"
"http://sqwrl.stanford.edu/ontologies/built-ins/3.4/sqwrl.owl#","31","subject"
"http://surveillance.mcgill.ca/sso/","1","subject"
"http://surveillance.mcgill.ca/sso/syndromes.owl#","4522","subject"
"http://sweet.jpl.nasa.gov/2.3/","224","subject"
"http://swrl.stanford.edu/ontologies/3.3/swrla.owl#","35","subject"
"http://swrl.stanford.edu/ontologies/built-ins/3.3/abox.owl#","13","subject"
"http://swrl.stanford.edu/ontologies/built-ins/3.3/swrlx.owl#","5","subject"
"http://swrl.stanford.edu/ontologies/built-ins/3.3/tbox.owl#","81","subject"
"http://swrl.stanford.edu/ontologies/built-ins/3.3/temporal.owl#","94","subject"
"http://swrl.stanford.edu/ontologies/built-ins/3.4/swrlm.owl#","3","subject"
"http://swrl.stanford.edu/ontologies/built-ins/3.4/swrlxml.owl#","186","subject"
"http://tinyurl.com/","9","subject"
"http://unbsj.biordf.net/lipids/","4","subject"
"http://unbsj.biordf.net/lipids/lipid-classification-service-ontology.owl#","23","subject"
"http://unbsj.biordf.net/lipids/lipid-maps-ontology.owl#","4","subject"
"http://urigen_local_uri/","81","subject"
"http://usefulinc.com/ns/","3","subject"
"http://usefulinc.com/ns/doap#","233","subject"
"http://vcell.org/sbpax3#","1142","subject"
"http://vip.creatis.insa-lyon.fr/ontovip/v1.0/","5","subject"
"http://vivoweb.org/ontology/","15","subject"
"http://vivoweb.org/ontology/core#","5400","subject"
"http://who.int/","4","subject"
"http://who.int/bodysystem.owl#","238","subject"
"http://who.int/icd#","419","subject"
"http://who.int/iceci#","45568","subject"
"http://who.int/icf#","60993","subject"
"http://who.int/ictm#","82","subject"
"http://who.int/ictm/","4","subject"
"http://who.int/ictm/constitution#","148","subject"
"http://who.int/ictm/meridians#","244","subject"
"http://who.int/ictm/otherFactors#","88","subject"
"http://who.int/ictm/signsAndSymptoms#","4702","subject"
"http://worldwide.espacenet.com/","668096","subject"
"http://www-935.ibm.com/services/us/gbs/bao/siip/nih/","139268","subject"
"http://www.CareLex.org/2012/","1","subject"
"http://www.CareLex.org/2012/carelex.owl#","18691","subject"
"http://www.affymetrix.com/Auth/analysis/downloads/na33/ivt/","672","subject"
"http://www.bioassayontology.org/bao#","28167","subject"
"http://www.bioassayontology.org/bao/","37","subject"
"http://www.biointerchange.org/gfvo#","701","subject"
"http://www.biomodels.net/kisao/KISAO#","6546","subject"
"http://www.bioontology.org/","3","subject"
"http://www.bioontology.org/pma.owl#","27001","subject"
"http://www.biopax.org/release/","4","subject"
"http://www.biopax.org/release/biopax-level2.owl#","74","subject"
"http://www.biopax.org/release/biopax-level3.owl#","24929","subject"
"http://www.bootstrep.eu/ontology/","11","subject"
"http://www.bootstrep.eu/ontology/GRO#","3830","subject"
"http://www.cin.ufpe.br/~ntdo/OWLFiles/","5","subject"
"http://www.cin.ufpe.br/~ntdo/OWLFiles/CID-10.owl#","6","subject"
"http://www.cin.ufpe.br/~ntdo/OWLFiles/GeoOnto.owl#","2","subject"
"http://www.cin.ufpe.br/~ntdo/OWLFiles/InjuryAndDeath.owl#","8","subject"
"http://www.cin.ufpe.br/~ntdo/OWLFiles/Leishmaniasis.owl#","23","subject"
"http://www.cin.ufpe.br/~ntdo/OWLFiles/ntdo.owl#","19","subject"
"http://www.co-ode.org/ontologies/","1","subject"
"http://www.co-ode.org/ontologies/amino-acid/2005/10/11/amino-acid.owl#","9","subject"
"http://www.co-ode.org/ontologies/amino-acid/2006/05/18/","4","subject"
"http://www.co-ode.org/ontologies/amino-acid/2006/05/18/amino-acid.owl#","3589","subject"
"http://www.co-ode.org/ontologies/galen#","63834","subject"
"http://www.co-ode.org/ontologies/list.owl#","3","subject"
"http://www.co-ode.org/patterns#","2","subject"
"http://www.cognitiveatlas.org/ontology/","2","subject"
"http://www.cognitiveatlas.org/ontology/cogat.owl#","35108","subject"
"http://www.cogpo.org/ontologies/","1294","subject"
"http://www.cogpo.org/ontologies/CogPOver1.owl#","1925","subject"
"http://www.cogpo.org/ontologies/CogPOver2010.owl#","207","subject"
"http://www.cogpo.org/ontologies/Flexion/","8","subject"
"http://www.cogpo.org/ontologies/Passive/","8","subject"
"http://www.cvrgrid.org/files/","2","subject"
"http://www.cvrgrid.org/files/ECGOntologyv1.owl#","14660","subject"
"http://www.cvrgrid.org/ontologies/","14","subject"
"http://www.cvrgrid.org/ontologies/Electrophysiology#","859","subject"
"http://www.dispedia.de/","14","subject"
"http://www.dispedia.de/o/","440","subject"
"http://www.dispedia.de/wrapper/Icf/","115","subject"
"http://www.dispedia.de/wrapper/alsfrs/","22","subject"
"http://www.drugbank.ca/drugs/","6890","subject"
"http://www.drugbank.ca/system/downloads/current/","12","subject"
"http://www.ebi.ac.uk/","311836","subject"
"http://www.emolecules.com/cgi-bin/","737550","subject"
"http://www.fao.org/aims/aos/cwr.owl#","168","subject"
"http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/","9","subject"
"http://www.geneontology.org/formats/oboInOwl#","397128","subject"
"http://www.geneontology.org/owl#","8","subject"
"http://www.geneontology.org/owl/#","18","subject"
"http://www.genome.jp/dbget-bin/","11972","subject"
"http://www.geonames.org/ontology#","4","subject"
"http://www.hmdb.ca/metabolites/","8646","subject"
"http://www.icn.ch/icnp#","40","subject"
"http://www.ifomis.org/acgt/","10","subject"
"http://www.ifomis.org/acgt/1.0#","7631","subject"
"http://www.ifomis.org/bfo/","22","subject"
"http://www.ifomis.org/bfo/1.0/snap#","174","subject"
"http://www.ifomis.org/bfo/1.0/span#","4","subject"
"http://www.ifomis.org/bfo/1.1#","172","subject"
"http://www.ifomis.org/bfo/1.1/snap#","5557","subject"
"http://www.ifomis.org/bfo/1.1/span#","3572","subject"
"http://www.ifomis.org/obo/ro/1.0#","15","subject"
"http://www.ifomis.org/snap#","175","subject"
"http://www.ifomis.org/span#","156","subject"
"http://www.iuphar-db.org/DATABASE/","3868","subject"
"http://www.limics.org/hrdo/","13","subject"
"http://www.limics.org/hrdo/rdfns#","387835","subject"
"http://www.lipidprofiles.com/LipidOntology/lipro.owl#","1","subject"
"http://www.loria.fr/~coulet/ontology/meo/version1.0/meo.owl#","1","subject"
"http://www.loria.fr/~coulet/ontology/snpontology/version1.5/snpontology_full.owl#","2","subject"
"http://www.loria.fr/~coulet/ontology/snpontology/version1.6/","9","subject"
"http://www.loria.fr/~coulet/ontology/snpontology/version1.6/snpontology_full.owl#","777","subject"
"http://www.loria.fr/~coulet/ontology/sopharm/version2.1/","21","subject"
"http://www.loria.fr/~coulet/ontology/sopharm/version2.1/#","863","subject"
"http://www.loria.fr/~coulet/ontology/sopharm/version2.1/chebi.owl#","4","subject"
"http://www.loria.fr/~coulet/ontology/sopharm/version2.1/disease_ontology.owl#","4","subject"
"http://www.loria.fr/~coulet/ontology/sopharm/version2.1/pharmacogeneticsontology.owl#","2","subject"
"http://www.loria.fr/~coulet/ontology/sopharm/version2.1/sopharm.owl#","75","subject"
"http://www.medicine.mcgill.ca/epidemiology/buckeridge/syndromes.owl#","20","subject"
"http://www.mskcc.org/ontologies/2013/03/","7","subject"
"http://www.mskcc.org/ontologies/2013/03/sae.owl#","5372","subject"
"http://www.nbirn.net/birnlex/1.0/BIRNLex_annotation_properties.owl#","4","subject"
"http://www.nbirn.net/birnlex/1.0/OBO_annotation_properties.owl#","8","subject"
"http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/","6667","subject"
"http://www.ncbi.nlm.nih.gov/books/","1250","subject"
"http://www.neomark.eu/ontologies/","5803","subject"
"http://www.neomark.eu/ontologies/neomark.owl#","383","subject"
"http://www.obofoundry.org/ro/ro.owl#","62148","subject"
"http://www.onto-med.de/ontologies/","5","subject"
"http://www.onto-med.de/ontologies/gfo.owl#","1594","subject"
"http://www.orpha.net/ORDO/","190484","subject"
"http://www.orpha.net/ORDO/Orphanet_#","1","subject"
"http://www.orpha.net/ontology/","10","subject"
"http://www.orphadata.org/data/xml/","50","subject"
"http://www.owl-ontologies.com/","890271","subject"
"http://www.pharmgkb.org/drug/","1416","subject"
"http://www.pharmgkb.org/gene/","5078","subject"
"http://www.phenodb.net/downloads#","2","subject"
"http://www.reactome.org/biopax/46/","11557970","subject"
"http://www.sarala.bioeng.auckland.ac.nz/CellMLOntology.owl#","29","subject"
"http://www.sarala.bioeng.auckland.ac.nz/Physical.owl#","63","subject"
"http://www.sbpax.org/uome/core.owl#","228","subject"
"http://www.sbpax.org/uome/list.owl#","1392","subject"
"http://www.selleckchem.com/products/","3122","subject"
"http://www.semanticweb.org/david/ontologies/2013/0/","4","subject"
"http://www.semanticweb.org/david/ontologies/2013/0/pathLex.owl#","7169","subject"
"http://www.semanticweb.org/dimitrios/ontologies/2013/2/","1","subject"
"http://www.semanticweb.org/dimitrios/ontologies/2013/2/untitled-ontology-2#","175","subject"
"http://www.semanticweb.org/ontologies/","4","subject"
"http://www.semanticweb.org/ontologies/2008/1/","2","subject"
"http://www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.owl#","5505","subject"
"http://www.semanticweb.org/ontologies/2008/10/","1","subject"
"http://www.semanticweb.org/ontologies/2008/10/languageacquisition_autism.owl#","266","subject"
"http://www.semanticweb.org/ontologies/2008/8/","4","subject"
"http://www.semanticweb.org/ontologies/2009/3/","1","subject"
"http://www.semanticweb.org/ontologies/2009/3/EpilepsyOntology.owl#","740","subject"
"http://www.semanticweb.org/ontologies/2009/9/12/","9","subject"
"http://www.semanticweb.org/ontologies/2009/9/12/Ontology1255323704656.owl#","1643","subject"
"http://www.semanticweb.org/ontologies/2010/10/","1","subject"
"http://www.semanticweb.org/ontologies/2010/10/BPO.owl#","2595","subject"
"http://www.semanticweb.org/ontologies/2010/2/MiRNA-Ontology.owl#","8","subject"
"http://www.semanticweb.org/ontologies/2010/5/22/","3","subject"
"http://www.semanticweb.org/ontologies/2010/5/22/Ontology1277229984000.owl#","3865","subject"
"http://www.semanticweb.org/ontologies/2011/8/Ontology1317128918920.owl#","2","subject"
"http://www.semanticweb.org/ontologies/2012/11/","1","subject"
"http://www.semanticweb.org/ontologies/2012/11/abnormalities.owl#","11705","subject"
"http://www.semanticweb.org/ontologies/2012/5/","2","subject"
"http://www.semanticweb.org/ontologies/2012/5/Ontology1338526551855.owl#","57500","subject"
"http://www.semanticweb.org/ontologies/2012/8/","1","subject"
"http://www.semanticweb.org/ontologies/2012/8/Ontology1348158066194.owl#","106","subject"
"http://www.semanticweb.org/ontologies/2013/1/","1","subject"
"http://www.semanticweb.org/ontologies/2013/1/PCORI.owl#","218","subject"
"http://www.semanticweb.org/ontologies/cheminf.owl#","1","subject"
"http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#","1337","subject"
"http://www.shojaee.com/shr/","1","subject"
"http://www.shojaee.com/shr/shr.owl#","2368","subject"
"http://www.stanford.edu/~coulet/","8","subject"
"http://www.stanford.edu/~coulet/phare.owl#","4872","subject"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#","262","subject"
"http://www.w3.org/2000/01/rdf-schema#","170","subject"
"http://www.w3.org/2001/XMLSchema#","46","subject"
"http://www.w3.org/2001/sw/hcls/ns/transmed/","2840","subject"
"http://www.w3.org/2002/07/owl#","535486","subject"
"http://www.w3.org/2003/01/geo/wgs84_pos#","7","subject"
"http://www.w3.org/2003/11/swrl#","2","subject"
"http://www.w3.org/2004/02/skos/","1","subject"
"http://www.w3.org/2004/02/skos/core#","166763","subject"
"http://www.w3.org/2006/time#","19","subject"
"http://www.w3.org/TR/skos-reference/","1","subject"
"http://www.w3.org/ns/prov#","984","subject"
"http://www.w3.org/ns/prov-o#","9","subject"
"http://www4.wiwiss.fu-berlin.de/drugbank/","3","subject"
"http://xmlns.com/foaf/0.1/","62","subject"
"http://zinc.docking.org/substance/","565854","subject"
"https://cansar.icr.ac.uk/cansar/protein-targets/","8312","subject"
"https://code.ecoinformatics.org/code/semtools/trunk/dev/oboe/","8","subject"
